edge_id,road_id,from_node,to_node,normal_minutes,disrupted_minutes,road_disruption_probability_0_1,candidate_closure_status,subdistrict_id,bridge_flag
MS-EDGE-0007171,237916687,N-99.8718548-20.3234712,N-99.8719841-20.3240370,0.154422,0.205072,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007172,237916687,N-99.8719841-20.3240370,N-99.8720040-20.3244931,0.12182,0.161777,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007173,237916688,N-99.8811192-20.3183232,N-99.8809590-20.3178675,0.12805,0.17005,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007174,237916688,N-99.8809590-20.3178675,N-99.8808468-20.3174726,0.109063,0.144835,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007175,237916688,N-99.8808468-20.3174726,N-99.8807089-20.3169564,0.142014,0.188595,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007176,237916688,N-99.8807089-20.3169564,N-99.8798809-20.3171279,0.212213,0.281819,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007177,237916688,N-99.8798809-20.3171279,N-99.8798251-20.3166563,0.126627,0.168161,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007178,237916688,N-99.8798251-20.3166563,N-99.8797692-20.3165944,0.021647,0.028747,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007179,237916688,N-99.8797692-20.3165944,N-99.8791292-20.3164753,0.163293,0.216853,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007180,237916688,N-99.8791292-20.3164753,N-99.8789768-20.3159418,0.147394,0.19574,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007181,237916688,N-99.8789768-20.3159418,N-99.8785451-20.3140793,0.508648,0.675485,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007182,237916688,N-99.8785451-20.3140793,N-99.8782708-20.3140078,0.071251,0.094622,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007183,237916688,N-99.8782708-20.3140078,N-99.8780371-20.3139030,0.064831,0.086095,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007184,237916688,N-99.8780371-20.3139030,N-99.8777781-20.3138221,0.068321,0.09073,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007185,237916688,N-99.8777781-20.3138221,N-99.8771685-20.3137363,0.154273,0.204875,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007186,237916688,N-99.8771685-20.3137363,N-99.8767876-20.3137983,0.096753,0.128488,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007187,237916688,N-99.8767876-20.3137983,N-99.8765878-20.3138688,0.053426,0.07095,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007188,237916688,N-99.8765878-20.3138688,N-99.8764422-20.3139173,0.03867,0.051353,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007189,237916688,N-99.8764422-20.3139173,N-99.8759545-20.3143413,0.166437,0.221028,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007190,237916688,N-99.8759545-20.3143413,N-99.8757107-20.3144747,0.070642,0.093812,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007191,237916688,N-99.8757107-20.3144747,N-99.8753907-20.3145842,0.085251,0.113213,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007192,237916688,N-99.8753907-20.3145842,N-99.8747456-20.3146128,0.161629,0.214643,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007193,237916688,N-99.8747456-20.3146128,N-99.8741299-20.3146513,0.154433,0.205087,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007194,237916689,N-99.8672272-20.3024594,N-99.8669485-20.3023764,0.073188,0.088118,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007195,237916689,N-99.8669485-20.3023764,N-99.8668730-20.3024057,0.020451,0.024623,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007196,237916689,N-99.8668730-20.3024057,N-99.8668012-20.3024336,0.019452,0.02342,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007197,237916689,N-99.8668012-20.3024336,N-99.8666539-20.3026146,0.060765,0.073161,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007198,237916689,N-99.8666539-20.3026146,N-99.8663694-20.3028052,0.087508,0.10536,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007199,237916689,N-99.8663694-20.3028052,N-99.8660799-20.3029433,0.081292,0.097876,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007200,237916689,N-99.8660799-20.3029433,N-99.8658462-20.3030291,0.062814,0.075628,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007201,237916689,N-99.8658462-20.3030291,N-99.8656634-20.3030481,0.046033,0.055423,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007202,237916689,N-99.8656634-20.3030481,N-99.8654450-20.3030767,0.055193,0.066452,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007203,237916689,N-99.8654450-20.3030767,N-99.8653281-20.3031910,0.042267,0.050889,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007204,237916689,N-99.8653281-20.3031910,N-99.8652367-20.3037341,0.14673,0.176663,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007205,237916689,N-99.8652367-20.3037341,N-99.8652520-20.3041200,0.103055,0.124079,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007206,237916689,N-99.8652520-20.3041200,N-99.8652977-20.3044153,0.079632,0.095877,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007207,237916689,N-99.8652977-20.3044153,N-99.8654399-20.3046773,0.078456,0.094461,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007208,237916689,N-99.8654399-20.3046773,N-99.8654399-20.3049394,0.069946,0.084215,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007209,237916689,N-99.8654399-20.3049394,N-99.8653789-20.3051871,0.067843,0.081683,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007210,237916689,N-99.8653789-20.3051871,N-99.8652570-20.3056396,0.124552,0.149961,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007211,237916689,N-99.8652570-20.3056396,N-99.8651046-20.3059350,0.087576,0.105441,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007212,237916689,N-99.8651046-20.3059350,N-99.8649530-20.3061688,0.073025,0.087922,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007213,237916690,N-99.8683730-20.2994640,N-99.8685211-20.2988056,0.179573,0.216206,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007214,237916691,N-99.8739052-20.3240124,N-99.8744380-20.3258215,0.500864,0.665147,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007215,237916692,N-99.8767079-20.3232799,N-99.8768416-20.3248399,0.417656,0.554647,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007216,237916692,N-99.8768416-20.3248399,N-99.8768861-20.3253586,0.138872,0.184421,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007217,237916693,N-99.8750546-20.3197262,N-99.8739577-20.3197927,0.275084,0.365311,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007218,237916694,N-99.8730485-20.3192604,N-99.8730712-20.3201561,0.239101,0.317526,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007219,237916695,N-99.8749720-20.3237427,N-99.8751281-20.3247413,0.269342,0.357686,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007220,237916695,N-99.8751281-20.3247413,N-99.8751496-20.3248408,0.027093,0.035979,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007221,237916695,N-99.8751496-20.3248408,N-99.8752693-20.3255806,0.199688,0.265186,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007222,237916696,N-99.8692559-20.2882204,N-99.8675737-20.2891119,0.483637,0.582299,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007223,237916696,N-99.8675737-20.2891119,N-99.8671161-20.2893544,0.13156,0.158398,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007224,237916696,N-99.8671161-20.2893544,N-99.8663581-20.2897561,0.217925,0.262381,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007225,237916697,N-99.8668450-20.3040693,N-99.8679300-20.3045164,0.296616,0.393906,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007226,237916697,N-99.8679300-20.3045164,N-99.8685192-20.3048927,0.178414,0.236933,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007227,237916697,N-99.8685192-20.3048927,N-99.8687148-20.3051368,0.081487,0.108215,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007228,237916697,N-99.8687148-20.3051368,N-99.8688275-20.3052775,0.046963,0.062367,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007229,237916697,N-99.8688275-20.3052775,N-99.8688861-20.3055576,0.076175,0.10116,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007230,237916697,N-99.8688861-20.3055576,N-99.8689019-20.3056779,0.032347,0.042957,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007231,237916697,N-99.8689019-20.3056779,N-99.8689424-20.3059848,0.082527,0.109595,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007232,237916697,N-99.8689424-20.3059848,N-99.8689640-20.3071234,0.303904,0.403584,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007233,237916697,N-99.8689640-20.3071234,N-99.8690071-20.3076017,0.128098,0.170114,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007234,237916697,N-99.8690071-20.3076017,N-99.8690861-20.3080531,0.122076,0.162117,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007235,237916697,N-99.8690861-20.3080531,N-99.8692729-20.3084640,0.119207,0.158306,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007236,237916697,N-99.8692729-20.3084640,N-99.8694740-20.3088211,0.107773,0.143123,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007237,237916697,N-99.8694740-20.3088211,N-99.8695463-20.3088424,0.018967,0.025188,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007238,237916697,N-99.8695463-20.3088424,N-99.8700918-20.3089558,0.13984,0.185708,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007239,237916697,N-99.8700918-20.3089558,N-99.8709538-20.3093061,0.235123,0.312243,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007240,237916697,N-99.8709538-20.3093061,N-99.8715787-20.3094948,0.164306,0.218198,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007241,237916697,N-99.8715787-20.3094948,N-99.8722396-20.3096295,0.169269,0.224789,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007242,237916697,N-99.8722396-20.3096295,N-99.8723905-20.3097912,0.057345,0.076154,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007243,237916697,N-99.8723905-20.3097912,N-99.8729795-20.3118459,0.567803,0.754042,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007244,237916697,N-99.8729795-20.3118459,N-99.8730585-20.3120210,0.050739,0.067382,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007245,237916697,N-99.8730585-20.3120210,N-99.8733171-20.3122231,0.084247,0.111881,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007246,237916697,N-99.8733171-20.3122231,N-99.8735973-20.3122770,0.071586,0.095067,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007247,237916697,N-99.8735973-20.3122770,N-99.8739277-20.3122838,0.08271,0.109839,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007248,237916697,N-99.8739277-20.3122838,N-99.8740714-20.3124859,0.064825,0.086088,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007249,237916697,N-99.8740714-20.3124859,N-99.8741073-20.3126812,0.052888,0.070235,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007250,237916697,N-99.8741073-20.3126812,N-99.8741145-20.3129103,0.061166,0.081228,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007251,237916698,N-99.8826152-20.3277581,N-99.8818317-20.3278391,0.197257,0.261957,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007252,237916698,N-99.8818317-20.3278391,N-99.8816331-20.3269423,0.244433,0.324607,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007253,237916699,N-99.8643851-20.3088251,N-99.8644015-20.3082033,0.165989,0.220434,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007254,237916699,N-99.8644015-20.3082033,N-99.8644038-20.3077070,0.132448,0.175891,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007255,237916700,N-99.8689836-20.2988744,N-99.8690914-20.2985005,0.103366,0.124452,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007256,237916700,N-99.8690914-20.2985005,N-99.8692098-20.2980418,0.125948,0.151642,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007257,237916701,N-99.8773637-20.3053529,N-99.8782504-20.3044329,0.330955,0.439508,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007258,237916701,N-99.8782504-20.3044329,N-99.8789260-20.3036755,0.263529,0.349966,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0007259,237916702,N-99.8659554-20.2809622,N-99.8657300-20.2810672,0.062998,0.075849,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007260,237916702,N-99.8657300-20.2810672,N-99.8655218-20.2812864,0.078346,0.094329,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007261,237916702,N-99.8655218-20.2812864,N-99.8654085-20.2813676,0.035692,0.042974,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007262,237916702,N-99.8654085-20.2813676,N-99.8653440-20.2814103,0.019762,0.023794,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007263,237916702,N-99.8653440-20.2814103,N-99.8650392-20.2816104,0.093129,0.112127,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007264,237916702,N-99.8650392-20.2816104,N-99.8649956-20.2816997,0.026212,0.031559,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007265,237916702,N-99.8649956-20.2816997,N-99.8647852-20.2821488,0.130912,0.157618,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007266,237916702,N-99.8647852-20.2821488,N-99.8645922-20.2824537,0.09463,0.113934,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007267,237916702,N-99.8645922-20.2824537,N-99.8644873-20.2825488,0.036519,0.043969,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007268,237916702,N-99.8644873-20.2825488,N-99.8643078-20.2827062,0.061509,0.074057,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007269,237916702,N-99.8643078-20.2827062,N-99.8640307-20.2828620,0.080871,0.097368,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007270,237916702,N-99.8640307-20.2828620,N-99.8636525-20.2830683,0.109515,0.131857,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007271,237916702,N-99.8636525-20.2830683,N-99.8636005-20.2831323,0.021474,0.025855,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007272,237916702,N-99.8636005-20.2831323,N-99.8635713-20.2831684,0.012093,0.01456,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007273,237916702,N-99.8635713-20.2831684,N-99.8632919-20.2833160,0.080269,0.096643,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007274,237916702,N-99.8632919-20.2833160,N-99.8628500-20.2834780,0.118764,0.142992,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007275,237916702,N-99.8628500-20.2834780,N-99.8623979-20.2836353,0.120704,0.145328,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007276,237916702,N-99.8623979-20.2836353,N-99.8620982-20.2836972,0.076818,0.092489,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007277,237916702,N-99.8620982-20.2836972,N-99.8620426-20.2837551,0.020796,0.025038,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007278,237916702,N-99.8620426-20.2837551,N-99.8619001-20.2839021,0.053022,0.063839,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007279,237916702,N-99.8619001-20.2839021,N-99.8616309-20.2841498,0.094395,0.113652,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007280,237916702,N-99.8616309-20.2841498,N-99.8613617-20.2842832,0.076211,0.091759,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007281,237916702,N-99.8613617-20.2842832,N-99.8611230-20.2843356,0.061365,0.073884,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007282,237916702,N-99.8611230-20.2843356,N-99.8609198-20.2844166,0.055267,0.066542,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007283,237916702,N-99.8609198-20.2844166,N-99.8607725-20.2846263,0.067017,0.080689,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007284,237916702,N-99.8607725-20.2846263,N-99.8606252-20.2850027,0.107002,0.128831,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007285,237916702,N-99.8606252-20.2850027,N-99.8604931-20.2853886,0.108163,0.130228,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007286,237916702,N-99.8604931-20.2853886,N-99.8604677-20.2858650,0.127295,0.153263,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007287,237916702,N-99.8604677-20.2858650,N-99.8604271-20.2862176,0.094645,0.113952,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007288,237916702,N-99.8604271-20.2862176,N-99.8603712-20.2866130,0.106443,0.128158,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007289,237916702,N-99.8603712-20.2866130,N-99.8604677-20.2869513,0.093457,0.112522,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007290,237916702,N-99.8604677-20.2869513,N-99.8603712-20.2872419,0.081227,0.097797,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007291,237916702,N-99.8603712-20.2872419,N-99.8602188-20.2876183,0.107449,0.129368,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007292,237916702,N-99.8602188-20.2876183,N-99.8601020-20.2878756,0.07463,0.089855,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007293,237916702,N-99.8601020-20.2878756,N-99.8601122-20.2881995,0.086476,0.104117,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007294,237916702,N-99.8601122-20.2881995,N-99.8601083-20.2882565,0.015243,0.018352,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007295,237916702,N-99.8601083-20.2882565,N-99.8601173-20.2883186,0.016725,0.020137,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007296,237916703,N-99.8674161-20.2963869,N-99.8667058-20.2965650,0.18403,0.221572,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007297,237916703,N-99.8667058-20.2965650,N-99.8665657-20.2966526,0.042145,0.050742,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007298,237916703,N-99.8665657-20.2966526,N-99.8665944-20.2968480,0.052638,0.063377,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007299,237916703,N-99.8665944-20.2968480,N-99.8665908-20.2970669,0.058424,0.070343,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007300,237916703,N-99.8665908-20.2970669,N-99.8665621-20.2974207,0.094691,0.114008,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007301,237916703,N-99.8665621-20.2974207,N-99.8666088-20.2977609,0.091538,0.110212,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007302,237916703,N-99.8666088-20.2977609,N-99.8668258-20.2982967,0.152956,0.184159,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007303,237916703,N-99.8668258-20.2982967,N-99.8669037-20.2985878,0.080095,0.096434,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007304,237916703,N-99.8669037-20.2985878,N-99.8669177-20.2986401,0.01439,0.017326,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007305,237916703,N-99.8669177-20.2986401,N-99.8670147-20.2989702,0.091377,0.110018,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007306,237916703,N-99.8670147-20.2989702,N-99.8670499-20.2991687,0.053701,0.064656,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007307,237916703,N-99.8670499-20.2991687,N-99.8670578-20.2992195,0.0137,0.016495,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007308,237916703,N-99.8670578-20.2992195,N-99.8670779-20.2994561,0.063341,0.076263,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007309,237916703,N-99.8670779-20.2994561,N-99.8670770-20.2995919,0.036241,0.043635,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007310,237916703,N-99.8670770-20.2995919,N-99.8670791-20.2996711,0.021142,0.025456,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007311,237916703,N-99.8670791-20.2996711,N-99.8671152-20.3001088,0.117157,0.141057,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0007312,237916703,N-99.8671152-20.3001088,N-99.8671592-20.3005131,0.108455,0.13058,0.051,candidate_open_with_delay,TH570902,False
